customer_id,code,name,status,address_used,latitude,longitude,accuracy,match_precision,notes
102,CARD001 19,CARDZONE LIMITED,updated-low-confidence,"UNIT 24
SPRINGFIELDS OUTLET CENTRE
CAMEL GATE
PE12 6EU",52.799935,-0.1278684,10,ROOFTOP,"Google match: 'Springfields Outlet Centre, Camelgate, Spalding PE12 6EU, UK'; partial match; LOW CONFIDENCE - review manually"
103,CARD001 20,CARDZONE LIMITED,updated-low-confidence,"UNIT 67 CLARKS VILLAGE
FARM ROAD
BA16 0HN",51.1275777,-2.7412054,10,ROOFTOP,"Google match: 'Clarks Village, Farm Rd, Street BA16 0BB, UK'; partial match; LOW CONFIDENCE - review manually"
104,CARD001 21,CARDZONE LIMITED,updated-low-confidence,"UNIT 21
FREEPORT SHOPPING MALL
PIT LANE
TALKE PITS, ST7 1XD",53.0702356,-2.2632865,10,ROOFTOP,"Google match: 'Freeport Shopping Mall Pit Lane, Talke Pits, Stoke-on-Trent ST7 1XD, UK'; partial match; LOW CONFIDENCE - review manually"
105,CARD001 22,CARDZONE LIMITED,updated-low-confidence,"UNIT 107
YORK DESIGNER OUTLET
YO19 4TA",53.92215729999999,-1.0774285,200,GEOMETRIC_CENTER,"Google match: 'St Nicholas Ave, York YO19 4TA, UK'; partial match; LOW CONFIDENCE - review manually"
106,CARDE001 1,CARDEDGE LTD,updated,"39 Howberry Road
HA8 6SS",51.6097391,-0.2979605,10,ROOFTOP,"Google match: '39 Howberry Rd, Edgware HA8 6SS, UK'"
107,CASS01 1,CASSANDRA ONLINE,updated-low-confidence,"Unit 2 Marlin Park
Central Way,
Feltham
TW14 0AN",51.45895909999999,-0.4106317,10,ROOFTOP,"Google match: 'Marlin Park Central Way, Feltham TW14 0AN, UK'; partial match; LOW CONFIDENCE - review manually"
108,CAU001 1,CAUSEWAY PACKAGING LTD,updated-low-confidence,"15 Point Road
Limavady
BT49 OLP",55.1499819,-6.930583100000001,10,ROOFTOP,"Google match: '15 Point Rd, Limavady BT49 0LF, UK'; partial match; LOW CONFIDENCE - review manually"
109,CB001 2,COLOUR BOX DISCOUNT WORLD,updated,"15 Greenfern Place
Mastrick,
AB16 6JR",57.155386,-2.1621244,10,ROOFTOP,"Google match: '15 Greenfern Pl, Mastrick, Aberdeen AB16 6JR, UK'"
110,CB001 1,COLOUR BOX DISCOUNT WORLD,updated,"13 Old Market Place
Banff
AB45 1HE",57.66491639999999,-2.5174079,10,ROOFTOP,"Google match: '13 Old Market Pl, Banff AB45 1GE, UK'"
111,CD001 1,CDS SUPERSTORES,updated-low-confidence,"Building One - North
Vantage Point Business Village
Mitcheldean
GL17 0DD",51.8686053,-2.4881112,10,ROOFTOP,"Google match: 'Vantage Point, Mitcheldean GL17 0BG, UK'; partial match; LOW CONFIDENCE - review manually"
112,CG001 1,CLEARANCE GIANT,updated-low-confidence,"mutual Mills 1
Aspinall street
OL104HW
Moiz",53.596303,-2.2114208,200,GEOMETRIC_CENTER,"Google match: 'Aspinall St, Heywood OL10 4HP, UK'; partial match; LOW CONFIDENCE - review manually"
113,CH001 0,CH IMPORTS LTD,updated-low-confidence,"Unit K Bedford St
Parr Ind Estate
St Helens
WA9 1AP",53.4481737,-2.709688,200,GEOMETRIC_CENTER,"Google match: 'Bedford St, St Helens, Saint Helens WA9, UK'; partial match; LOW CONFIDENCE - review manually"
114,CHA001 1,CHAPLINS SUPERSTORE,updated-low-confidence,"Galileo Close
Newnham Industrial Estate
Plympton
PL7 4JW",50.393872,-4.0493076,200,GEOMETRIC_CENTER,"Google match: 'Galileo Cl, Plympton, Plymouth PL7 4JW, UK'; LOW CONFIDENCE - review manually"
115,CHO001 1,CHOICE DISCOUNT STORES LTD,updated-low-confidence,"Stadium Way Warehouse
Units 62/72 Stadium Way
Thundersley
Benfleet,, Essex, SS7 3NZ",51.5750101,0.6052423000000001,50,RANGE_INTERPOLATED,"Google match: '62, 72 Stadium Way, Benfleet SS7 3TS, UK'; partial match; LOW CONFIDENCE - review manually"
116,CHRIS001 1,THE CHRISTMAS HAT COMPANY,updated,"30 Heathcote Road
Cotteridge
B30 2HU",52.4206283,-1.9247354,10,ROOFTOP,"Google match: '30 Heathcote Rd, Cotteridge, Birmingham B30 2HU, UK'"
117,CJS001 1,CJ SUPPLIERS,updated,"7 Frida Crescent
Northwich
Cheshire
CW8 1DJ",53.2511494,-2.5209831,50,RANGE_INTERPOLATED,"Google match: '7 Frida Cres, Northwich CW8, UK'"
118,CK001 3,CK WHOLESALE SUPPLIES LTD,updated-low-confidence,"Holloway DR
Wardley
Manchester
M28 2DP",53.5152158,-2.3591702,200,GEOMETRIC_CENTER,"Google match: 'Holloway Dr, Wardley, Worsley, Manchester M28, UK'; LOW CONFIDENCE - review manually"
119,CK001 2,CK WHOLESALE SUPPLIES LTD,skipped-no-address,,,,,,
120,CK001 1,CK WHOLESALE SUPPLIES LTD,updated-low-confidence,"Emlyn St
Farnworth
Bolton
BL4 7EB",53.5530595,-2.4028474,200,GEOMETRIC_CENTER,"Google match: 'Emlyn St, Farnworth, Bolton BL4 7EB, UK'; LOW CONFIDENCE - review manually"
121,CLINT001 1,ESQUIRE RETAIL LTD T/A CLINTONS,updated,"Unit 800
Brentton park
Dewsbury
WF129BS",53.67606989999999,-1.6205161,10,ROOFTOP,"Google match: '800 Bretton Park Way, Dewsbury WF12 9BS, UK'"
122,CLO001 1,CLOETTA ITALIA SRL,updated-low-confidence,"Unit 7 St George's Court
St George's Business Park
Lancashire
PR4 2EF",53.7866903,-2.8932658,10,ROOFTOP,"Google match: '7 St Georges Park, Kirkham, Preston PR4 2EF, UK'; partial match; LOW CONFIDENCE - review manually"
123,CLY001 1,CLYDE IMPORTERS (SCOTLAND) LTD,updated,"17-25 MacLellan Street
Kinning Park
Glasgow",55.8491339,-4.2901529,10,ROOFTOP,"Google match: '17 Maclellan St, Kinning Park, Glasgow G41 1RR, UK'"
124,CMW001 1,CRYSTAL MAGICK WHOLESALE,updated-low-confidence,"29 Ozengell Place
Eurokent Business Pk
Ramsgate
CT12 6PB",51.3491353,1.38822,200,GEOMETRIC_CENTER,"Google match: 'EuroKent Business Park, Ozengell Pl, Newington, Ramsgate CT12 6NE, UK'; partial match; LOW CONFIDENCE - review manually"
125,COC001 1,C.O.C TRADING,updated-low-confidence,"Wilton Road
Grimsby",53.5360921,-0.0453747,200,GEOMETRIC_CENTER,"Google match: 'Wilton Rd, Humberston, Grimsby DN36, UK'; LOW CONFIDENCE - review manually"
126,com001 1,COMERCIAL CAUS S.A.,updated-low-confidence,Alcarras,41.5632511,0.5244194,3000,APPROXIMATE,"Google match: 'Alcarràs, 25180, Lleida, Spain'; LOW CONFIDENCE - review manually"
127,COMPS001 1,COMPANY SHOP LIMITED,updated-low-confidence,"Wentworth Ind est
Tankersley
S75 3BH",53.4981698,-1.4842015,3000,APPROXIMATE,"Google match: 'Tankersley, Barnsley S75 3BH, UK'; partial match; LOW CONFIDENCE - review manually"
128,COOP001 1,BESTWAY PHARMACY NDC LTD,updated,"Meir Park
Enterprise Way
Stoke
ST3 7UN",52.97332129999999,-2.0913537,10,ROOFTOP,"Google match: 'Meir Park, Stoke-on-Trent ST3 7TU, UK'"
129,COOP001 2,BESTWAY PHARMACY NDC LTD,updated-low-confidence,"c/o Alliance Healthcare Distribution Ltd
Unit 1 High View Road,
South Normanton
Derbyshire, DE55 2DT",53.1104892,-1.3223833,10,ROOFTOP,"Google match: '1 High View Rd, South Normanton, Alfreton DE55 2DT, UK'; partial match; LOW CONFIDENCE - review manually"
130,CS001 2,CHARLIES STORES LIMITED,skipped-no-address,,,,,,
131,CS001 1,CHARLIES STORES LIMITED,skipped-no-address,,,,,,
132,D003 1,DONALS,updated-low-confidence,"Edward Street
Newbridge",53.1781912,-6.8008135,200,GEOMETRIC_CENTER,"Google match: 'Edward St, Moorfield, Newbridge, Co. Kildare, Ireland'; LOW CONFIDENCE - review manually"
133,DAI001 0,DO NOT USE,updated-low-confidence,"4 Homes
Cashel",52.51590969999999,-7.8915829,3000,APPROXIMATE,"Google match: 'Cashel, Co. Tipperary, Ireland'; partial match; LOW CONFIDENCE - review manually"
134,Dairy001 6,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Carrigeen Ind Estate,Carrigeen,
Cahir",52.3745296,-7.925246899999999,3000,APPROXIMATE,"Google match: 'Townparks, Cahir, Co. Tipperary, Ireland'; partial match; LOW CONFIDENCE - review manually"
135,Dairy001 7,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Parteen
Clare",52.696836,-8.6149881,3000,APPROXIMATE,"Google match: 'Ballykeelaun, Parteen, Co. Clare, Ireland'; LOW CONFIDENCE - review manually"
136,Dairy001 10,DAIRYGOLD TRADING LIMITED (AGRI GROUP),skipped-no-address,,,,,,
137,Dairy001 8,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Co-Op Superstores
Bunratty Clonmonney
Newmarket-On-Fergus
Clare",52.6980379,-8.8148982,3000,APPROXIMATE,"Google match: 'Bunratty, Co. Clare, Ireland'; partial match; LOW CONFIDENCE - review manually"
138,Dairy001 2,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,Midleton,51.9143321,-8.1726276,3000,APPROXIMATE,"Google match: 'Midleton, Co. Cork, Ireland'; LOW CONFIDENCE - review manually"
139,Dairy001 3,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Cashel
Tipperary",52.51590969999999,-7.8915829,3000,APPROXIMATE,"Google match: 'Cashel, Co. Tipperary, Ireland'; LOW CONFIDENCE - review manually"
140,Dairy001 1,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Raheen
Limerick",52.62243480000001,-8.654743400000001,3000,APPROXIMATE,"Google match: 'Raheen, Limerick, Ireland'; LOW CONFIDENCE - review manually"
141,Dairy001 4,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Park Road
Mallow",52.1355272,-8.6458591,200,GEOMETRIC_CENTER,"Google match: 'Park Rd, Mallow, Co. Cork, Ireland'; LOW CONFIDENCE - review manually"
142,Dairy001 5,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Carrigaline
Cork",51.81644009999999,-8.3912667,3000,APPROXIMATE,"Google match: 'Carrigaline, Co. Cork, Ireland'; LOW CONFIDENCE - review manually"
143,Dairy001 11,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Clonmel Road
Mitchelstown",52.2688172,-8.2658355,200,GEOMETRIC_CENTER,"Google match: 'Clonmel Rd, Co. Cork, Ireland'; LOW CONFIDENCE - review manually"
144,Dairy001 9,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Co-Op Superstores
Killumney
Ovens",51.87069899999999,-8.6535218,200,GEOMETRIC_CENTER,"Google match: 'Grange, Co. Cork, P31 HX32, Ireland'; partial match; LOW CONFIDENCE - review manually"
145,DAN001 1,DANGAARD ELECTRONICS EXPORT A/S,updated-low-confidence,"Husumer Strasse 200
D-24941 Flensburg
(Gate 36-39)",54.7622694,9.410107499999999,200,GEOMETRIC_CENTER,"Google match: 'Husumer Str. 200, 24941 Flensburg, Germany'; partial match; LOW CONFIDENCE - review manually"
146,DC001 0,D C IMPEX LTD,updated,"33-35 High Street
Harlesden
London
NW10 4NJ",51.5364671,-0.2476169,10,ROOFTOP,"Google match: '33 High St, London NW10 4NE, UK'"
147,Des001 1,HS TRADING T/A THE DESIGN ROOM,updated,"78 Whitecrook Street Clydebank
Dumbarton
G81 1QF",55.9017368,-4.399311099999999,10,ROOFTOP,"Google match: '78 Whitecrook St, Clydebank G81 1QF, UK'"
148,DIRAC001 1,DIRAC GROUP,skipped-no-address,,,,,,
149,DM001 1,DAVID MCNEIL RETAIL LTD,updated,"Hermitage Cottage
Paxton Terrace
Eyemouth
TD14 5EL",55.8720131,-2.0917198,10,ROOFTOP,"Google match: 'The Hermitage Cottage, 1A Paxton Terrace, Eyemouth TD14 5EL, UK'"
150,DOLL001 1,AHLBERG DOLLARSTORE AB,updated-low-confidence,"Centrallagret
Lager Svenstavik
Skandersen 580
845 61 Svenstavik",62.76731989999999,14.4347078,3000,APPROXIMATE,"Google match: 'Svenstavik, Sweden'; partial match; LOW CONFIDENCE - review manually"
151,DU001 1,DUVETCO LTD,updated-low-confidence,"Kingmoor Flat
Unit A Kingmoor Pk
Carlisle",54.9244661,-2.9680665,200,GEOMETRIC_CENTER,"Google match: 'Kingmoor Park Rd, Carlisle CA6, UK'; partial match; LOW CONFIDENCE - review manually"
152,EAS001 1,EASONS LIMITED,updated-low-confidence,"Unit 1
Dublin Airport Logistics Park,
St. Margaret's Road
St. Margarets",53.41869999999999,-6.31226,200,GEOMETRIC_CENTER,"Google match: 'Newtown, Dublin Airport Logistics Park, Co. Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
153,EASY001 1,EASYGIFT TRADING LIMITED,updated-low-confidence,"Arrow Mill
Queensway
Castleton
OL11 2YW",53.59478559999999,-2.1734135,200,GEOMETRIC_CENTER,"Google match: 'Arrow Mill, Queensway, Rochdale OL11 2NY, UK'; LOW CONFIDENCE - review manually"
154,EC001 1,E C WHOLESALE,updated-low-confidence,"Unit 32 Glenwood Business Centre
Poleglass,
Belfast
BT17 0QL - Tail lift",54.5699169,-6.0351341,10,ROOFTOP,"Google match: 'Glenwood Business Centre, Dunmurry, Belfast BT17 0QL, UK'; partial match; LOW CONFIDENCE - review manually"
155,ECC001 1,ECC OU,updated-low-confidence,"Rätsepa Aruvälja tee Ilmandu Harku vald
Harjumaa 76905 Estonia",59.4465254,24.4658164,200,GEOMETRIC_CENTER,"Google match: 'Aruvälja tee, Ilmandu, 76904 Harju maakond, Estonia'; partial match; LOW CONFIDENCE - review manually"
156,EDC001 1,EASTSIDE DISCOUNT CENTRE LTD,updated-low-confidence,"Banff
Banffshire
AB45 1HE",57.665054,-2.5164662,3000,APPROXIMATE,"Google match: 'Banff AB45 1HE, UK'; partial match; LOW CONFIDENCE - review manually"
157,EFG001 1,EFG HOUSEWARES,updated-low-confidence,"29 Mollison Avenue
Brimsdown
Middx
EN3 7NJ",51.6657282,-0.0239707,10,ROOFTOP,"Google match: '29 Mollison Ave, Enfield EN3 7NL, UK'; partial match; LOW CONFIDENCE - review manually"
158,EMP001 1,EMPIRE RETAIL LIMITED,updated-low-confidence,"Units 3&4 Bolands Retail Park
Cork Road
Waterford",52.2418819,-7.167014699999999,10,ROOFTOP,"Google match: 'Butlerstown Roundabout, Cork Rd, Butlerstown North, Waterford, Ireland'; partial match; LOW CONFIDENCE - review manually"
159,ES001 1,MONTROSE RETAIL LTD,updated-low-confidence,"Shop-Unit 3
Ashleaf Shopping Centre
Cromwellsfort Rd
Crumlin, Dublin 12",53.3159451,-6.317512199999999,200,GEOMETRIC_CENTER,"Google match: 'Cromwellsfort Rd, Walkinstown, Dublin, 12, Ireland'; partial match; LOW CONFIDENCE - review manually"
160,ES001 2,MONTROSE RETAIL LTD,updated-low-confidence,"Unit C
The Old Factory
28 Bluebell Ind Est
Bluebell Avenue,, Dublin 12",53.3310336,-6.3451596,200,GEOMETRIC_CENTER,"Google match: 'Bluebell Ave, Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
161,ESOL001 1,ESSENCE OF LIVING LIMITED,updated,"Big Yellow Self Storage
Edmonton
8 Advent Way
London",51.6119038,-0.04561,10,ROOFTOP,"Google match: '8 Advent Way, London N18 3AF, UK'"
162,EURGREAT001 1,ALL EUROGREAT LTD,updated-low-confidence,"Unit 1
Whitaker Business Park
Carrigaline
Co.Cork",51.81644009999999,-8.3912667,3000,APPROXIMATE,"Google match: 'Carrigaline, Co. Cork, Ireland'; partial match; LOW CONFIDENCE - review manually"
163,EURGREAT001 2,ALL EUROGREAT LTD,updated-low-confidence,"Unit A13
Shannon Town Centre
Shannon
Co Clare",52.71178219999999,-8.8783365,3000,APPROXIMATE,"Google match: 'Shannon, Co. Clare, Ireland'; partial match; LOW CONFIDENCE - review manually"
164,EURGREAT001 3,ALL EUROGREAT LTD,geocode-failed,"Unit 26/27
Bridgewater Shopping Centre
North Quay
Y14 TD27",,,,,Address could not be geocoded
165,EURO004 1,HOME STORE,updated-low-confidence,"Barrow Valley Retail Park
Carlow
R93 T2W2",52.8453551,-6.946748899999999,3000,APPROXIMATE,"Google match: 'Graigue, Co. Laois, R93 T2W2, Ireland'; LOW CONFIDENCE - review manually"
166,EUROS001 1,EUROSAVER,updated,"68 Scraghey Road
Castlederg
BT81 7SL",54.6418478,-7.648239199999999,10,ROOFTOP,"Google match: '68 Scraghy Rd, Killen, Castlederg BT81 7SL, UK'"
167,EXC001 1,EXCLUSIVE DEALS LTD,updated-low-confidence,"Unit 8C Riversdale
Industrial Estate
Hacken Lane
BL3 1SJ",53.5681278,-2.4026179,200,GEOMETRIC_CENTER,"Google match: 'Hacken Ln, Darcy Lever, Bolton BL3 1SJ, UK'; partial match; LOW CONFIDENCE - review manually"
168,Exe001 1,IN-EXCESS,updated,"Anchor House
Netherhampton Road
Salisbury
SP2 8RA",51.0614556,-1.8253687,10,ROOFTOP,"Google match: 'Anchor House, Netherhampton Rd, Harnham, Netherhampton, Salisbury SP2 8RA, UK'"
169,F&J001 8,F&J STANLEY,updated-low-confidence,"Unit 138
Blanchardstown Shopping Centre
Dublin 15",53.39331749999999,-6.389937799999999,200,GEOMETRIC_CENTER,"Google match: 'Blanchardstown Rd S, Blanchardstown, Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
170,F&J001 6,F&J STANLEY,updated-low-confidence,"City West Shopping Centre
Citywest
Dublin",53.2830656,-6.4234675,200,GEOMETRIC_CENTER,"Google match: 'Citywest Rd, Citywest, Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
171,F&J001 7,F&J STANLEY,updated-low-confidence,"Unit 216 Eyre Square Shopping Centre
Galway",53.2730299,-9.0504569,200,GEOMETRIC_CENTER,"Google match: 'Eyre Square, Galway, H91 R123, Ireland'; LOW CONFIDENCE - review manually"
172,F&J001 5,F&J STANLEY,updated,"Greystones Shopping Centre
Greystones",53.1448604,-6.0763924,10,ROOFTOP,"Google match: 'Greystones Shopping Centre, Bellevue Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland'"
173,F&J001 2,F&J STANLEY,updated,"Harbour Place Shopping Centre
Mullingar",53.52805559999999,-7.34,10,ROOFTOP,"Google match: '15 Harbour St, Mullingar, Co. Westmeath, Ireland'"
174,F&J001 4,F&J STANLEY,updated-low-confidence,"Unit 10 Newbridge Shopping Centre
Newbridge",53.17548679999999,-6.802512699999999,200,GEOMETRIC_CENTER,"Google match: 'Athgarvan Rd, Moorfield, Newbridge, Co. Kildare, W12 NW29, Ireland'; partial match; LOW CONFIDENCE - review manually"
175,F&J001 1,F&J STANLEY,updated-low-confidence,"The Bridge Centre
Tullamore",53.27368500000001,-7.493130799999999,200,GEOMETRIC_CENTER,"Google match: 'The Bridge Centre, Tullamore, Co. Offaly, Ireland'; partial match; LOW CONFIDENCE - review manually"
176,F&J001 3,F&J STANLEY,updated-low-confidence,"Unit 34 City Quay Shopping Centre
Waterford City",52.2572983,-7.1115235,3000,APPROXIMATE,"Google match: 'Waterford, Ireland'; partial match; LOW CONFIDENCE - review manually"
177,FAC002 0,THE ORIGINAL FACTORY SHOP LIMITED,updated-low-confidence,"Orient Bus. Park
Farrington Road
Burnley
BB11 5UB",53.7787226,-2.2744392,200,GEOMETRIC_CENTER,"Google match: 'Farrington Rd, Burnley BB11, UK'; partial match; LOW CONFIDENCE - review manually"
178,FAR001 1,FARNE GIFT SHOP,updated,"8 Seafield Rd
Seahouses
NE68 7SN",55.5821586,-1.6536099,10,ROOFTOP,"Google match: '8 Seafield Rd, Seahouses NE68 7SN, UK'"
179,FARM001 0,FARMFOODS LIMITED,updated,"Highlands Road
Monkspath Business Park
Shirley
B90 4NY",52.3967458,-1.7963937,10,ROOFTOP,"Google match: 'Unit 19 Highlands Rd, Shirley, Solihull B90 4NY, UK'"
180,FARM001 2,FARMFOODS LIMITED,updated-low-confidence,"C/o XPO
8 Leacroft Road
Birchwood
WA3 6PJ",53.4321133,-2.5113077,10,ROOFTOP,"Google match: '8 Leacroft Rd, Birchwood, Warrington WA3 6PJ, UK'; partial match; LOW CONFIDENCE - review manually"
181,FARM001 3,FARMFOODS LIMITED,updated-low-confidence,"Broomlee Road
Blairlinn
Cumbernauld
G67 2TU",55.9320992,-3.9853245,200,GEOMETRIC_CENTER,"Google match: 'Broomlee Rd & Blairlinn Rd, Cumbernauld, Glasgow G67 2TF, UK'; LOW CONFIDENCE - review manually"
182,FARM001 4,FARMFOODS LIMITED,updated,"Unit 5A
Goldcrest Way
Severn Beach
BS35 4GH",51.543564,-2.643354,10,ROOFTOP,"Google match: '5a Goldcrest Way, Severn Beach, Bristol BS35 4GH, UK'"
183,FFIND001 1,FAB FINDS LIMITED,updated-low-confidence,"Desford Road
Kirby Muxlow
LE9 2BJ",52.6369784,-1.233414,200,GEOMETRIC_CENTER,"Google match: 'Desford Rd, Kirby Muxloe, Leicester LE9, UK'; LOW CONFIDENCE - review manually"
184,FILC001 1,FILCO SUPERMARKETS LTD,updated-low-confidence,"Unit 1 Vale Business Park
Llandow
CT71 7PF",51.43993469999999,-3.4984117,200,GEOMETRIC_CENTER,"Google match: 'Vale Business Park, Cowbridge CF71 7PF, UK'; partial match; LOW CONFIDENCE - review manually"
185,FIRM001 1,FAMIFLORA SA,geocode-failed,Oude Aal,,,,,Address could not be geocoded
186,FLUTTER001 0,FLUTTERBYES LIMITED,updated-low-confidence,"Wald Road
Bromley
BR1 2WD",51.3990421,0.0333183,3000,APPROXIMATE,"Google match: 'Bromley BR1 2WD, UK'; partial match; LOW CONFIDENCE - review manually"
187,FORE001 1,FOREVER ENGLAND,updated-low-confidence,"Unti 2
The Old Sidings
Station Road
Templecombe, Somerset",51.0015265,-2.4164392,200,GEOMETRIC_CENTER,"Google match: 'Station Rd, Templecombe BA8, UK'; partial match; LOW CONFIDENCE - review manually"
188,GCM001 1,GREEN CIRCLE MARKETING LTD,updated-low-confidence,"Unit 2
506 - 509 Grant Avenue
Greenogue Industrial Estate
Rathcoole",53.2974918,-6.4704888,50,RANGE_INTERPOLATED,"Google match: '2 506, 509 Grants Ave, Greenoge, Co. Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
189,GFA001 1,GIFTS FROM AMBER LTD,updated,"16-21 Dolphin Square
Weston Super Mare
BS23 1TU",51.3454371,-2.9787702,10,ROOFTOP,"Google match: '16-21 Dolphin Square, Weston-super-Mare BS23 1UA, UK'"
190,GFU001 1,OH GOODS FOR YOU LTD,updated,"41 Walsingham Road
Hove
BN3 4FE",50.82823279999999,-0.1862749,50,RANGE_INTERPOLATED,"Google match: '41 Walsingham Rd, Brighton and Hove, Hove BN3, UK'"
191,GIFT001 1,GIFT CORNER,updated-low-confidence,"Main Strett
Ballinrobe",53.6231552,-9.2226619,200,GEOMETRIC_CENTER,"Google match: 'Main St, Cornaroya, Co. Mayo, Ireland'; LOW CONFIDENCE - review manually"
192,GLOB001 1,PROX COMPUTERS LLC,updated-low-confidence,"Al Quoz Industrial Area 4
Marabea St
Bldg No 13
WH #1, Dubai",25.1242777,55.2409071,200,GEOMETRIC_CENTER,Google match: 'Al Marabea' St - Al Qouz Ind.fourth - Dubai - United Arab Emirates'; partial match; LOW CONFIDENCE - review manually
193,GM002 1,GM MARKETING (IRELAND) LTD,updated-low-confidence,"TDS Warehouse Landbride Logistics
Unit 19-21 Kilwee Business park
Dunmurry Lane
Belfast, BT17 0HD",54.5623034,-6.0123552,10,ROOFTOP,"Google match: 'Units 19a - 21, kilwee business park, Upper Dunmurry Ln, Dunmurry, Belfast BT17 0HD, UK'; partial match; LOW CONFIDENCE - review manually"
194,GMM001 1,GM MARKETING LIMITED,updated,"Kilwee Business Park
Dunmurray
BT17 0HD",54.5531044,-6.006635,10,ROOFTOP,"Google match: 'Kilwee Business Park, Upper Dunmurry Ln, Dunmurry, Belfast BT17 0HD, UK'"
195,GMM001 2,GM MARKETING LIMITED,updated,"9 Hillview Road
Belfast
BT14 7BT",54.6129506,-5.9501289,10,ROOFTOP,"Google match: '9 Hillview Rd, Belfast BT14 7BT, UK'"
